feature,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length,dicta_token_count,dicta_non_punct_token_count,dicta_content_token_count,lemma_count,unique_lemma_count,lemma_diversity,root_count,unique_root_count,root_diversity,dicta_unknown_token_count,dicta_unknown_token_ratio,dicta_x_pos_count,dicta_x_pos_ratio,pos_noun_count,pos_noun_ratio,pos_verb_count,pos_verb_ratio,pos_adj_count,pos_adj_ratio,pos_adv_count,pos_adv_ratio,pos_pron_count,pos_pron_ratio,pos_propn_count,pos_propn_ratio,pos_adp_count,pos_adp_ratio,pos_det_count,pos_det_ratio,pos_cconj_count,pos_cconj_ratio,pos_sconj_count,pos_sconj_ratio,pos_aux_count,pos_aux_ratio,pos_num_count,pos_num_ratio,pos_intj_count,pos_intj_ratio,tense_past_count,tense_past_ratio,tense_present_count,tense_present_ratio,tense_future_count,tense_future_ratio,verb_inf_count,verb_inf_ratio,verb_participle_count,verb_participle_ratio,imperative_count,imperative_ratio,masculine_count,masculine_ratio,feminine_count,feminine_ratio,singular_count,singular_ratio,plural_count,plural_ratio,first_person_morph_count,first_person_morph_ratio,second_person_morph_count,second_person_morph_ratio,third_person_morph_count,third_person_morph_ratio,binyan_paal_count,binyan_paal_ratio,binyan_piel_count,binyan_piel_ratio,binyan_hifil_count,binyan_hifil_ratio,binyan_hitpael_count,binyan_hitpael_ratio,binyan_nifal_count,binyan_nifal_ratio,binyan_pual_count,binyan_pual_ratio,binyan_hufal_count,binyan_hufal_ratio
third_person_count,0.2821841085122596,0.235836738639343,0.26649957673186175,0.2658772984999627,0.03290691420179194,0.007569888503768674,0.14555446027025146,-0.06827409594743482,-0.0911775523359148,-0.11761855347661192,0.1176185534766122,0.09427769565081465,0.007997283216867646,0.07341617957599608,0.0817336025718154,0.09099130487404775,0.09346806759016003,0.0387636461127265,0.13072929983543718,-0.03799202884183452,-0.04412810231575184,0.18876611568585394,0.07171004522477878,0.23808834972418672,0.18283193388763339,0.04157642956876134,0.15419010646505787,-0.009277437344876037,0.4038243147439087,0.1620520736429305,0.05609916976400075,-0.10831528020953253,-0.03745272661995206,-0.07035162794815612,0.023062861763241096,-0.10471605386092954,1.0,0.8375905676392766,-0.027985197544155214,-0.2439213066958821,-0.018860871309141755,-0.021629046179645804,-0.048746622567103715,-0.013340059213465944,0.05296664569251007,-0.05826789358250905,-0.08146476656641223,-0.05809214685818065,-0.01665924288915932,-0.11662976522170386,-0.029035820349684906,-0.016109458367235305,0.2198649044669202,0.09225444716517117,-0.05749418039008418,0.30013199224830356,0.3118922040069604,0.22882876699020277,0.32628751614779083,0.22951775106096114,-0.17134728576993585,0.21625997539065037,0.21224935866378492,-0.04980642113281517,0.03924113331986889,-0.02577453870223004,0.015297484325779848,-0.036970566352791806,0.16775664620386824,-0.11126837578572293,0.2096737031571536,-0.09053346512291265,0.17566139796989994,-0.005423491478848936,0.10059350192029515,-0.10616379647528054,0.445113592241508,0.24734098331406149,0.2044468328948373,0.1766529570440648,0.4171486511666819,0.1548281749707052,0.17635495761712183,-0.050506295379709944,0.1487645362922123,-0.06703964982230842,0.10302693752716059,-0.03868223432536498,0.1334233936856812,0.021293898370847955,0.14100527919759473,0.01896050899939281,0.15742022341284775,0.03908821330266164,0.22438281886893988,0.0738415699104325,,,0.034806747917104364,-0.05583156730540187,0.05443654011392403,-0.08998098656408977,0.18239604160800718,0.036609528294300996,0.01763210593408294,-0.016835753143406827,0.21783277843607488,-0.12463991050869709,0.3669419188055993,0.09154826990467355,0.35733393945904074,0.11893253347549361,0.1213340561046268,-0.06082609043874639,0.09287942962104133,-0.1844536736531761,0.10403573692919267,-0.11934968040619284,0.6529869794942302,0.490373575423701,0.17834891832693003,-0.02098460177185212,0.19814083695532173,0.04895067527084007,0.17905681736338372,0.0496216772481746,0.05014173269550452,-0.038801365506447624,0.053596283173776633,-0.06095558950969884,0.05881984522369425,0.04486639590756384,0.1062531171773212,0.021528788902960574
third_person_ratio,0.0016554765974837893,0.001236712802278147,-0.006903250561591702,0.006435494322236873,-0.024818384632441636,-0.030141201098159192,-0.00447464297180347,-0.039528044201124136,-0.02236315149472551,0.012793473569514314,-0.012793473569513672,-0.00796500332735402,0.021651869003278718,-0.027097065159892342,0.02161226961420954,-0.007587354874139655,-0.016369464773481862,-0.020486242413908465,0.03210388681441979,-0.06679596323402551,-0.0679772810487346,-0.016071246121385302,-0.04960340229602132,0.019729106029684328,0.031098329403977235,-0.06851096709460514,-0.06929345864840636,-0.08208112533170173,0.160734175593869,0.14959682494201942,-0.13410722155024593,-0.2048748690978558,-0.09137462085997922,-0.09594430866924315,-0.11805382238813393,-0.15863192496728395,0.8375905676392766,1.0,-0.03857685876770937,-0.3143471331868932,0.043384184964384204,-0.029017147033589156,-0.012259507850135635,-0.023131190342121775,0.10876812437083197,-0.01668022186151109,-0.07715381468495075,-0.07039442543749945,-0.011181142313258383,-0.11382155366265435,-0.0631447524341937,0.013065373146980069,0.007870382805277127,-0.006947756844776863,-0.022001113160138072,0.027133059595888753,0.030831269149543167,-0.023500636621369128,0.04682724220224555,0.010408831298193132,-0.031746390941918966,-0.026465200383099866,0.00034373314231760105,0.053210944266557564,-0.05530919719155243,-0.06469458544826096,-0.06118219283590887,-0.06633572136117255,-0.01262580320552822,-0.03873911052703758,-0.032014272815654166,-0.09109575694455455,0.03676128028783144,0.018206027223437584,-0.09905994724131424,-0.1375261712720625,0.185480019862349,0.24745210852748123,0.07488978902237776,0.13035839091606014,0.13028392663483773,0.1371919161548024,0.00898215253728572,-0.017092176901818842,-0.012285946470947594,-0.027016026636326632,-0.03919429082527191,-0.043337253044600656,0.030120182087078826,0.00878718866261595,0.0008637142218775255,-0.023008057532050343,0.0019847101354264055,-0.03612269820500423,0.04555775728457476,0.027052773438390687,,,-0.09216754157019752,-0.0851956015589741,-0.08820963092106587,-0.14967326069643125,0.04625826950525477,0.1332093503287807,-0.027884080364981117,0.0020722296871345395,-0.03565685794928601,-0.16827827961530753,0.1269490082206101,0.14946194865506301,0.08920269860354889,0.1663827907424745,-0.016695924386229133,-0.035970571968133164,-0.1222953317560561,-0.20871309392967452,-0.08918700284349192,-0.11793123829394746,0.42859650632764296,0.6434007928575559,-0.020021391928183953,0.026299350106172716,0.01616975523216854,0.025691114773042038,0.006275257085232329,0.011410387331640922,-0.04615708509016202,-0.031239374046185993,-0.0732823249205492,-0.09327985144947483,0.043709349344651066,0.11048099221049668,0.047292740939834425,0.035940622003360956
we_vs_i_ratio,0.07614167107027436,0.08198107077218517,0.08992486064920002,0.05509686166812694,0.025909054671183335,0.025179565650209984,0.016852928676595585,0.027021481838552106,0.09206602043462847,0.022962451642189352,-0.022962451642189387,0.10259916430657873,0.011905160935580951,0.04340171334995796,0.0017972410110769358,0.06052213933511362,0.008585900664773239,0.17279222491334184,-0.008983014045584254,-0.03287398863737853,-0.03204702243157789,-0.010355494474462792,-0.027032928466238233,0.08281403720557053,-0.004560386040534659,-0.020624375501172913,0.08803709698888498,0.014627907698736295,-0.03103024620098364,-0.08855790039209119,-0.19574694976911064,-0.2376510318312249,0.6834435968967435,0.7191521951461901,-0.06658842851747525,-0.10855302369698511,-0.027985197544155214,-0.03857685876770937,1.0,-0.0483045609780221,0.02722520996675744,0.04733409977570182,0.04238311131246813,-0.02038564518541095,-0.03316916744461623,-0.05803345060584677,-0.03138454554141303,0.011889171833604485,0.03670607391746093,0.013828966550516597,-0.016885900821700696,0.06479040979474085,0.06118459156090771,-0.006931902780192168,0.08110778775764564,0.08499045783931895,0.07971906214751076,0.09978463114077449,0.07866560639807693,0.09694621893713591,0.01648747847448087,0.0028320612870515642,0.015517832848974338,0.008670234524227254,0.029252573827343264,-0.021217498676707972,0.02957020690599831,-0.022640823822202633,0.12693114440053962,0.08120410013144985,0.0038673007463601097,-0.05884509678717383,0.05239166915783064,-0.00626966113038695,0.032594291454813934,-0.023582731801384395,-0.03289251576178526,-0.13152337488930993,0.1792344592895381,0.09691146427574998,0.05192915622181026,-0.013564307317286207,0.08558413138584317,0.06026602873562359,0.06648348725908973,0.04931389261815775,0.06559990237491095,0.03624041996145305,0.10724410609959702,0.03181029044112855,0.07749986394463824,0.0792666252880996,0.008787144965040083,0.0139079157255986,-0.011504317878532639,-0.019751008301007282,,,0.09345091312935623,0.1208972649634602,0.023021073955555367,0.036027012340635725,-0.044274895042782154,-0.08697438345615767,-0.058509187410642885,-0.06218147750015482,0.08841171661704711,0.04338971449222563,-0.024499875426466252,-0.11357856346421674,-0.004696454437360106,-0.17839518609654606,0.24736737226052577,0.21324996081336806,-0.03720173558934867,-0.11432082569888208,-0.08927848626535875,-0.15477544941478938,0.03891059621912315,-0.026404426638744635,0.007133523512019801,-0.04256701895452769,0.007879808791758841,0.0014119057609007048,-0.010212767366241353,-0.009359213848430761,0.02535839647487144,0.016264971631770216,0.006764251206758285,0.005637635570816781,0.009461317056044995,-0.0011350401696261288,-0.020241793766437494,0.0017371312782128241
direct_address_score,0.017561381347580108,-0.009367596777162356,0.016381426408063785,0.017555224644872136,0.053394664134132734,0.06940618020198172,0.026973794578997613,0.054633871620878134,0.007409363912771887,-0.03719948047559455,0.037199480475593766,-0.015474808700960043,-0.040066113633971626,0.030028743912941625,-0.049635717634508296,-0.025815022031916348,-0.03281135482185602,-0.004672441640879516,-0.030692670302143874,-0.0526197611844952,-0.08677253763944999,0.07127198550555475,0.0817761932970866,-0.024072162927278876,0.03392864133145878,0.08094315399168929,0.07188396740609435,0.08551864448878221,-0.0588077121751714,-0.12261076257421263,-0.16286226263599357,-0.22744617039950712,-0.05874279035607526,-0.0850923750030225,0.5529722838434793,0.7443541578797076,-0.2439213066958821,-0.3143471331868932,-0.0483045609780221,1.0,0.016584476923891013,-0.007852500399755139,-0.011032803631173323,0.032355442932534575,-0.12147633685077137,0.08190987622506134,-0.003644532583027029,0.06626689165345075,-0.014026895928285057,-0.009689381270226739,-0.015318413324558059,-0.05130726541133006,-0.017847785380078956,0.049764323416938046,0.04918024769326028,0.004560778201258924,0.0076656018837503535,0.007247576636914624,0.023628294171336904,-0.003986618159688773,-0.04868320664818152,0.05454647178826751,0.03306068103225803,-0.04396812778337264,-0.06243123993895049,-0.08815437721200747,-0.05886229189604446,-0.0859798140925325,-0.02733888399629575,-0.0521335312396285,0.058705512672602635,0.07167382011957346,-0.05891214418727407,-0.09554954744053033,0.06959378598103357,0.02817994970649724,0.02348108704240813,0.049807291403963866,-0.07291472173878646,-0.11396875702075095,0.025634523260741195,0.08395925748444567,0.028506544438824527,0.10181208127977542,0.03905199978133606,0.012236443222286432,0.06966546916383813,0.06709834029459402,0.011616977040744358,-0.0004707252308980059,0.01113041416459005,0.018343582182885024,-0.04625437406039569,-0.05547255198991482,0.00151749102935881,-0.031042863499074813,,,0.12360691425400619,0.11196730252356615,0.0577448968280504,0.09025187044697519,-0.018288334840251236,-0.05833681615315469,-0.04071150180313994,-0.07467545478872477,-0.018592516536496913,-0.06195024864888285,-0.003847397193651091,-0.036549568859034216,0.01515839922470621,0.013560269658140191,-0.05506628854073151,-0.06478288084559397,-0.04629235859159111,-0.1020641650943187,0.2768275717485311,0.3873624586097896,-0.150092271179502,-0.24688301425004744,0.032100011085056286,-0.05110251526152076,0.0757641841201015,0.08825112349727537,0.027148061338498574,0.024122480467141875,0.0319211515889127,0.03464395777406314,0.027625567762700524,0.008537766233503606,0.07567684546559696,0.025990985778309304,-0.030111442886453208,0.0037361278696498765
love_words_ratio,-0.08597910497291243,-0.10307580639615768,-0.08765650720898871,-0.09241118549647985,-0.019735047265091156,-0.009212530327555977,-0.042335673202190005,0.019283210309894504,-0.019425788952350916,0.0016851176103120384,-0.0016851176103120813,-0.04064718778968897,0.0037938191813851824,0.02386275136061733,-0.048955672983404946,-0.029104939165682794,-0.08507994775349308,-0.019463152934000007,-0.05305589661365536,0.06010993565606973,0.040412003211232755,-0.028407351951168145,0.008601322659905798,-0.10792543219462114,0.010898044479566604,0.007568747574918565,-0.07305866049178608,0.011864236173258656,-0.03671853639166041,0.015055756091773252,-0.005586768070385347,0.059849297574946454,0.011765436613551531,0.05765891133543126,0.009994378247229197,0.06157246149691954,-0.018860871309141755,0.043384184964384204,0.02722520996675744,0.016584476923891013,1.0,0.00835505727930159,-0.018046607766041903,-0.039937468495835605,-0.017466746954493146,0.01803771366506524,-0.05712744546510088,-0.01642404433851059,-0.0325592889272539,-0.045192952386209226,-0.03703368948011097,-0.040023936684894575,-0.09840021683932818,-0.006133456111981639,0.030123692502327853,-0.08234317920952397,-0.08542424490973452,-0.11465211309587443,-0.09761368347276825,-0.12184365338248751,-0.014681722094985606,-0.08288359789464521,-0.09281715953581204,-0.02031917117846475,0.02274632140473784,0.026436488614206007,0.030990030267829972,0.029807180398706543,-0.11845033178977467,-0.07724758231853825,-0.0769216117745044,0.0008660735345342182,-0.038482039483213236,0.037468427050985485,-0.08034611494747504,-0.020064023835598167,-0.003068442471751379,0.16247714179628372,-0.07359206519212505,-0.08729274811866074,-0.06370780267995052,0.04566518839768347,-0.13010857192240316,-0.12436364488123938,-0.08468360476742147,-0.031116157880332243,-0.02296062147788918,0.04137536902821005,-0.03558073595733892,-0.0012378760587644943,-0.10821906072048815,-0.0816301666672001,-0.04712083993120792,-0.047699898755121026,-0.04448805077393348,-0.016039266413539362,,,-0.008340821451156945,0.08716146249794919,-0.09432117096430567,-0.07102253922946015,-0.04604085604856701,0.00039915685959474923,-0.051787777503281555,-0.01650819244042984,-0.11314854834404728,-0.08589520915796608,-0.008079834520061285,0.1330304951083929,-0.06279692782312218,0.09711139198517556,-0.11396715544779087,-0.08342830279751039,-0.03335174604146951,0.06593165654709678,-0.014699243110786048,0.0928285002284488,-0.06361788103565859,0.04046089556661806,-0.046776255348122235,0.09070593528148428,-0.04018867621429049,0.017430152485817654,-0.11368073734277767,-0.0657683708027683,-0.014575232231992426,-0.018859633972022675,-0.05439422748606725,-0.04515451731559952,-0.050126740145034175,-0.05724672865578071,-0.015952192167310413,0.010537653696211785
army_words_ratio,0.0398220296900561,0.1281138238534201,0.04626071522894258,0.032460778472465916,-0.005459714688886835,-0.015217161881728222,-0.028898325011703845,0.011052466798393765,0.07651117496527116,0.13613624284266748,-0.136136242842667,-0.02271149791511921,-0.0317179272434623,-0.005341605684285084,-0.013477218588567248,-0.023156511734517386,0.010826038734945772,-0.022686173779462318,-0.012128150952704352,-0.009884270612921044,-0.016026303113403775,-0.06880495359326387,-0.10162323137629305,0.09121916284205747,-0.07772323669533307,-0.09207669756502812,-0.018778022989599633,-0.10690697852773146,-0.06296898335621962,-0.09178675104457047,-0.038284019816291814,-0.025056429218251824,0.0437175346702605,0.016846534493584073,-0.05450998314350772,-0.06876283707592971,-0.021629046179645804,-0.029017147033589156,0.04733409977570182,-0.007852500399755139,0.00835505727930159,1.0,0.03686200287826349,-0.007622468847464119,-0.0237177579194771,-0.008242975016923112,0.06635983481806626,-0.01697575517280748,0.011250356334779162,-0.006215729866861196,-0.012239425281568378,0.020624656014669555,0.11941635110279522,-0.13797146569212299,0.05445657365457056,0.03351838454682419,0.039033280732778765,0.07286813720962826,0.048920280380870686,0.13586532909955715,0.1144673900551903,0.029098714919393646,0.06150165624190984,0.08468274433630352,-0.027928042934099673,-0.03936084059645722,-0.027545118497874433,-0.03601029065563384,0.13170453753890551,0.11981677460140547,0.032962125299804586,-0.02788355132465521,0.06205351732661706,0.04696570744875672,-0.013216388613300921,-0.03173552419825066,-0.03750530217360366,-0.07709368954805204,0.009574168603146459,0.0014245792835261872,0.053813111808566426,0.03748173773529317,0.04910611989362519,0.0014930859331131654,0.09122180805383177,0.07468370941636245,-0.027506240197321542,-0.06525804370619526,-0.04006936554648667,-0.06675220868414541,-9.671520533251932e-07,0.0002453015254248881,-0.02425984056580128,-0.025188588879570838,-0.00040519653581330646,-0.006796441122867087,,,-0.0016895412007569977,-0.009621447868757349,0.008928380741206545,-0.005476793149092865,0.04048319855499644,0.017882822304042294,-0.004548514358462803,-0.047311432923880466,0.06141002775870799,0.0618087681127326,0.012373887966730938,-0.028439181484763775,0.03656843247304894,0.007695106599047558,0.08948463050076702,0.04992920289389246,0.014466829191273659,-0.030189030129721562,-0.010824703686190781,-0.05006735733370087,0.014793455711376568,-0.04074959869141605,0.02588585048391136,-0.03789910145726678,-0.014864910949178424,-0.02674096989863632,0.0015691565496001225,0.027234129554353656,0.06076662157306996,0.02371182955563809,0.0221845844553036,0.01196697417874048,0.0009942418371903744,0.012422288077538198,0.06681392733341265,0.041172502271561655
nature_words_ratio,-0.1321687618765692,-0.09297018111367178,-0.129350853111232,-0.08130640057436132,-0.10627577779045609,-0.08674857828502722,-0.1251659669461005,-0.00822811273429576,0.09189710175469291,0.13518402442106037,-0.13518402442105978,-0.04064794344973301,0.008740135454900556,-0.037517154159809815,-0.03534348545041188,-0.013242807459114103,-0.06671492626358785,-0.02048126778775804,-0.05248386435372775,-0.05116734528889443,-0.03763257781476912,-0.06849315748443309,-0.053684755513521414,-0.06552247644540962,-0.053835044464914376,-0.052091215762312904,-0.14494710247642503,-0.08682887455825229,-0.05384800670296099,-0.014102813618578396,-0.16059323982159268,-0.13670329119527813,-0.013505968941425322,0.03866429069140842,-0.014723096402401901,-0.03756775223999787,-0.048746622567103715,-0.012259507850135635,0.04238311131246813,-0.011032803631173323,-0.018046607766041903,0.03686200287826349,1.0,0.02552534744074663,0.09796191657268874,-0.02224033489013907,-0.05242000861751108,-0.04601852136513805,0.014745735913066611,0.01640907352082187,-0.03431691606256864,-0.03041046663137006,-0.05757257185208293,-0.06941647927501025,0.03468996827725827,-0.12021171554796194,-0.12581983198464053,-0.08515151038053353,-0.11542930227944928,-0.06331013283407072,0.16272708290700913,-0.13161587361272953,-0.09938063859683208,0.10160158954854649,-0.08161741431587811,-0.05859437580899108,-0.07175664602593304,-0.050606580301296306,0.028101292569428567,0.27497319156492533,-0.1392009356225268,-0.06293048470548607,-0.04470932869230249,0.06455855292227315,-0.14006895289768226,-0.10505813894837915,-0.15566647548302348,-0.14742069983344416,-0.03338028961367765,0.012782339899107428,-0.0885179401627329,0.07012775925409051,-0.05158042372451169,0.06376935825269012,-0.10299591822335888,-0.023332507197677266,-0.13545248915430558,-0.10632974028629257,-0.11365707349355482,-0.08745436940712398,-0.07139295244212149,-0.030814954670306607,-0.05518579743887196,-0.018680183696094834,-0.03773706116539026,0.07344422096336083,,,-0.11304791390501957,-0.059816463147971184,-0.05797689906252342,0.011043406810058463,-0.12282084099406416,-0.00922812752976347,-0.029152344776262763,0.03126533492824204,-0.08898177049576085,0.12039496661467275,-0.12281559754179433,-0.0336218950967524,-0.13682943846781306,-0.0606656499590715,0.056460838383864495,0.21849341914412057,-0.16172601715573756,-0.10659097339011943,-0.13644467485745784,-0.11840393023954532,-0.1261212771835346,-0.054645449909915385,-0.09890015615749409,0.12637861635263617,-0.12605014735792727,-0.07305399488425161,-0.11526113746497245,-0.0516204402668451,-0.0020188114991353703,0.04098712206402681,-0.08142098389737501,-0.03153698588047487,-0.045897262697629386,-0.023118731002396368,-0.09879070170387241,-0.0900408555592763
religion_words_ratio,0.01792423038704643,-0.014272954010755954,0.015275825525968513,0.028220973148282983,0.039964722102816874,0.04558036407211974,0.06233559290459534,0.026354173524129068,-0.01544068672978833,-0.049013837569386015,0.0490138375693858,0.010448982192831647,0.020502617837689113,0.10451794340544728,-0.009174799698703993,0.019065228716730255,-0.00046001338345558006,0.005911244937628268,-0.02381366230736922,-0.036052610687353624,-0.03657981726939451,0.05100072966846529,0.04848469034892349,0.004319224635859983,0.012556730005922483,0.04565200957660422,0.03077669352111901,0.052327485542416924,0.04699302264857583,0.016924859274979966,-0.015917884090838087,-0.0334228046802186,0.00663051086369956,0.01252416451805453,0.10569759270974194,0.057495047092271004,-0.013340059213465944,-0.023131190342121775,-0.02038564518541095,0.032355442932534575,-0.039937468495835605,-0.007622468847464119,0.02552534744074663,1.0,0.10738029022834378,-0.020107664753071585,-0.061511682218678164,0.07277711362085658,-0.023523383252763732,-0.042760543961740484,0.01477977221044053,-0.02501478917532229,0.003413866346450515,0.040635659610331394,0.005001648748237179,0.02201378001480416,0.02083394291504489,0.03065025368394627,0.027695460084956974,-0.010220429693791258,-0.05236561316786743,-0.00898553294051022,-0.04297761695346451,-0.06062367942892849,-0.02134139598605273,-0.025101205997424367,-0.020028287682183295,-0.023027364581991786,0.08293133819706781,0.10245026804039484,-0.011923088237063556,-0.04087913917639154,0.03496680879602388,-0.007555139219908577,-0.02119920768982556,-0.06125660159370876,0.01691989243349245,-0.017923983031763915,0.008716119559078958,0.007275424893225332,0.030891382810264705,0.028232067634009667,0.013383128441617301,-0.007249085468246172,0.030277650920438156,0.031136708375130814,-0.011918343116065494,-0.024688215870485627,-0.07264529375746145,-0.07583037311907717,-0.0021456136325235142,0.012483548661787164,0.053626504958476526,0.07062625026700542,-0.013089734023415218,-0.006181730052625939,,,-0.008872915039038358,0.008394341271818474,-0.03926114622068183,-0.022724305167601086,-0.0017128677631296119,0.025440100258446757,0.008808811778708405,-0.0007385316800024859,0.01883506322057059,0.0057179547926361025,0.03984109726063111,0.019228067186697475,0.038508513625215186,0.04231743179363935,0.023201742027559064,0.008214431081588452,-0.017376426875888484,-0.04608488968382148,0.020021283587234956,-0.011959202462675705,0.008434240319853195,-0.014136636347356804,0.024999809225251066,0.1023855219129184,-0.0758280810732395,-0.08192313393973354,0.015058502009816885,0.03676921230730572,-0.04853741002032276,-0.04104317242062389,-0.051066241175595314,-0.04411923399968,-0.027174153291937637,-0.02668005333224347,-0.01801310950119068,-0.03163281348171075
party_words_ratio,-0.07239848461887177,-0.08244130682470632,-0.0774245209761568,-0.07036626353432808,-0.012146845150965428,-0.0028503807826204593,-0.029559532609741326,-0.025813086390861627,-0.017538065791715754,-0.013661028489875016,0.013661028489875559,-0.05142605979976972,-0.020950082221187064,-0.043110112003282956,0.014687937300792786,-0.06279429468744292,-0.02422344410598794,-0.017364350924336795,-0.024393542897916332,-0.03353276003787798,-0.035194005301,-0.03511489062317638,-0.0045305749374181,-0.07305548156286418,0.0055251123214709935,-0.009878723059655438,-0.06400404414308736,0.0020061658011009615,0.029195485635487448,0.10549125516403525,-0.010359439782278596,0.017588228475089854,-0.042848126285221076,-0.020437139925067092,-0.08321899738281514,-0.06620529590495619,0.05296664569251007,0.10876812437083197,-0.03316916744461623,-0.12147633685077137,-0.017466746954493146,-0.0237177579194771,0.09796191657268874,0.10738029022834378,1.0,0.016246432305143065,-0.06894961076771931,-0.0031013274750200156,-0.04874085974804406,0.17434081753732936,-0.024837194476918824,-0.027586835093617118,-0.07547326888558098,0.005949028276196083,-0.03565143219174783,-0.06897562712447354,-0.0665315488160114,-0.059429032041198794,-0.05857643900827895,-0.07757351774499086,-0.014880875312871569,-0.07044082862374267,-0.09132304075304523,-0.02788074483852825,-0.05315241775569546,-0.04439011311064347,-0.054752274620532206,-0.04978687568531714,-0.02653330648291407,0.04841591990238897,-0.0654732603748914,-0.016889282228703367,-0.06885892567613615,-0.03816622616185199,-0.08582083249599201,-0.0556432174447696,-0.020498234059836935,0.0564748980141114,0.029067127055990096,0.12319343787032805,-0.03446120766566964,0.05387040835757805,-0.08411943079415042,-0.06832866402012298,-0.02427414286729212,0.02760986114196812,-0.07173270886729842,-0.026467841926634175,-0.05943545576542208,-0.04021956563982053,-0.014786344328219386,0.02188486715776299,-0.0010379390911130879,0.01837981062206721,-0.03732603607395508,0.02598144765371967,,,-0.07797392462508294,-0.07047834773429239,-0.06645531039876569,-0.04920385737346058,0.0018394008569060582,0.07355437417781853,0.0016956881613308806,0.0025062182763316804,-0.06984965612624762,-0.004434824009063007,0.0026491176581901806,0.08667052008004249,-0.0229321469885935,0.12617921735805096,-0.07807980262416171,-0.04976112097192129,-0.04118746134506577,0.011127452783907,-0.06704591844060477,-0.03912114131857768,0.026618777509558277,0.14978273658321492,-0.011073982921498844,0.14286038189657738,-0.1284893467141427,-0.14143727902697348,-0.08563139297174596,-0.06392906003006978,-0.05958612198074106,-0.037106681566905206,-0.04947150388548848,-0.004659659282115298,0.0014847020270680536,0.036963411600542465,-0.006278016704965029,0.01055735570866301
sadness_words_ratio,-0.06489636121495723,-0.0732860992285729,-0.07655021905885472,-0.04779310651664425,-0.032482697819688044,-0.028871619390700525,-0.04259973566875899,0.04183453672302404,-0.08489420764985654,-0.016100327288629156,0.01610032728862902,-0.09498090223630765,-0.09581250940751852,-0.036777786454640304,-0.043148637857785416,-0.053657817901120626,-0.08288294402968766,-0.047049290556172345,-0.06138956532335974,-0.04389597393074383,-0.042530476899698764,-0.0010434230689030008,0.03073289694396418,-0.06505183186579144,0.008867321055270817,0.027844491813266613,-0.022636414881104475,0.034014875174779295,-0.033305675773519346,0.0073499050467804245,-0.005744084686673732,0.004082210778388958,-0.024824319152760652,-0.0281314382559014,-0.011685514924287002,0.029979349407041334,-0.05826789358250905,-0.01668022186151109,-0.05803345060584677,0.08190987622506134,0.01803771366506524,-0.008242975016923112,-0.02224033489013907,-0.020107664753071585,0.016246432305143065,1.0,0.051047677863317306,-0.006951709776219144,-0.02364327811689204,0.03470097465131738,-0.056900617552269994,-0.022535514149830054,-0.0658903774508909,0.03875886138352609,-0.09021894709661996,-0.08611032812191884,-0.08156528360171694,-0.053483371256746244,-0.07066990693608718,-0.06969769404040253,0.020900787436968653,-0.012285933670420785,-0.03994936291759905,-0.03390749920523347,-0.06980403482331866,-0.058719832375631276,-0.06296027323754917,-0.05537368359859466,-0.1064235037969185,-0.06256641492981317,-0.016727083389878435,0.0815086791547542,-0.07701677468635472,-0.017284678296758827,0.09554187530799255,0.2287775184625866,-0.040398335452028235,0.04428387930408018,-0.09675370523672741,-0.10746095899422606,-0.10393602489515431,-0.09056966098242882,-0.10539752325753257,-0.08332770174239301,-0.05202466106158387,0.008245900524196681,0.019720922567594744,0.04292814287427182,-0.009893929067530081,0.011404148693384923,0.0030929033166391335,0.08610836709780867,-0.10323494242237512,-0.09446389480305319,-0.031965784915120775,0.0050734450002545475,,,-0.05681085277480539,-0.08256913164267353,0.11312606165934426,0.12758491821476087,0.0023115115130788763,0.025182839706033765,-0.011129449631286027,-0.0033508810888404363,-0.07369651825682154,0.009743082916446712,-0.07794286119665632,-0.03412283751809315,-0.06795852626934148,0.03789979919911909,-0.10352061444683407,-0.06380259504555211,-0.01860693056458481,0.047479826363968206,-0.01658071760677883,0.064615459640236,-0.05424765500369761,0.05429305552747764,0.030208891854997096,0.12990081635360087,-0.06309376111787264,-0.10017787885204678,-0.059258559011490596,-0.045420142456256404,-0.0640567293277496,-0.06261312163880271,0.057985751213660085,0.04394152507038424,-0.05725821150990453,-0.06921079864659464,-0.03820200242339007,-0.026189053575187457
